# {"analyzer":"char_wb","feature_count":30000,"format":"armorer_native_linear_tfidf_v1","intercepts":[-1.1839083824695178,-7.725111325800931,-5.398444811609162,-5.926114894318232,-5.984136354105322,-5.46617221122413],"labels":["prompt_injection","system_prompt_extraction","data_exfiltration","sensitive_data_request","safety_bypass","destructive_command"],"lowercase":true,"model_name":"char-wb-public-distill-30k-v1","ngram_range":[3,5],"norm":"l2","smooth_idf":true,"source_model":"models/semantic_experiments/char-wb-public-distill-30k-v1/semantic_classifier.joblib","sublinear_tf":false,"threshold":0.65,"token_pattern":"(?u)\\b\\w\\w+\\b","use_idf":true}
# term	idf	coef_prompt_injection	coef_system_prompt_extraction	coef_data_exfiltration	coef_sensitive_data_request	coef_safety_bypass	coef_destructive_command
 #aaa	5.38753071661	0.0503785342309	-0.0145990967544	-0.0204599193632	-0.0245279647715	-0.0161470700032	-0.0254472360711
 #b	5.64852041041	0.0239134750433	-0.00373047024928	-0.00619881132275	-0.017259991611	-0.00660032166217	-0.00434590691627
 #b3	7.77176457475	0.00792248787985	-0.000532664310862	-0.000904960107395	-0.00113259010533	-0.000847579873846	-0.00094798370357
 #b3b	8.98072492059	0.00891476578779	-0.00058370167382	-0.000961742607944	-0.00119362128541	-0.000897343427025	-0.000991298209512
 #b9	7.42258030254	0.00475470845314	-0.00085327249991	-0.00472687244551	-0.00197292663928	-0.00554487029692	-0.0026160808614
 #b9b	7.46559768762	0.00475612312174	-0.000855205050278	-0.00474380613869	-0.00197656998267	-0.00556589846658	-0.00261934237111
 #bd	8.23878757586	0.00912074956137	-0.000100826791854	-0.000370345576481	-0.000318307125976	-0.000370294955364	-0.000357389607051
 #bdc	8.68062032814	0.0093844553395	-7.98766367093e-05	-0.000327405625861	-0.000257624379595	-0.000323404136866	-0.000321314976251
 #c	4.08512643648	0.101747280568	-0.00379618887735	-0.0133792858819	-0.00894889837131	-0.00707696215129	-0.0118481502609
 #c9	7.17243614941	0.0122540211252	-0.000954292821263	-0.00373600486168	-0.00284139108487	-0.00335926076968	-0.00405848167147
 #c9d	7.34172820591	0.0122983751577	-0.000938436843001	-0.00368939520888	-0.00276571537399	-0.00333403008842	-0.00401961096578
 #cc	4.28937703836	0.0934514496229	-0.00273963936459	-0.0103210740135	-0.00640047164525	-0.00439351259889	-0.00799782301727
 #cc0	5.5435171014	0.00257931649505	-0.000708841490726	-0.00115950898288	-0.00115398071259	-0.000855287129025	-0.000894168996621
 #cc6	4.74083805307	0.0836874553052	-0.00120595408914	-0.00716930714181	-0.00296289192323	-0.00195653189757	-0.00462738474455
 #ccc	5.45878592123	0.0195398629772	-0.00090747479567	-0.00360031332861	-0.00293186114318	-0.00237326640785	-0.00384105323884
 #d	4.28343144572	0.109074653275	-0.00970994880188	-0.0206882303866	-0.0195793641972	-0.017401661004	-0.0228695912206
 #d0	6.6632512151	0.0157575554148	-0.000408186435232	-0.00154384397206	-0.00120357324768	-0.00109739354695	-0.00197652861834
 #d0d	6.75610136906	0.0158886366674	-0.000402887521763	-0.00153319040312	-0.00119451475183	-0.00108849166777	-0.00187075311497
 #d1	6.43912292712	0.0108216122492	-0.00121383762652	-0.00258497078642	-0.00196556956167	-0.00223136011343	-0.00239718135882
 #d1d	6.98602460736	0.00892183954761	-0.0012527114341	-0.00249404105645	-0.00191924979686	-0.00220488061069	-0.00240249005899
 #d7	8.60916136415	0.00247487515151	-0.000173048615762	-0.000491505641861	-0.000362171004954	-0.000824278475655	-0.00039549081953
 #d7d	8.84096297821	0.00209535696096	-0.000163772007016	-0.000450933671719	-0.000341189837039	-0.000720742014839	-0.000376377817509
 #d9	6.17736453968	0.00283207359449	-0.000962487871443	-0.00130496557711	-0.00124338382932	-0.000938706125469	-0.0013032012555
 #da	5.53232593744	0.0125206498289	-0.00426755807795	-0.00490978757346	-0.00620344522824	-0.00344155916226	-0.00499737288364
 #dad	5.69793576997	0.0127444268753	-0.00437241156988	-0.00500082159529	-0.00633774160223	-0.00347656258863	-0.00509859258818
 #db	7.3613366773	0.00284726228083	-0.00130807271022	-0.000996762864124	-0.00236110265527	-0.000762027994553	-0.00272744428416
 #dc	6.39296088536	0.00755203118362	-0.0019362502345	-0.00457756377679	-0.00440312392082	-0.00536232674495	-0.0029241711036
 #dcd	7.47664752381	0.00704998673827	-0.00128074658191	-0.00482483295466	-0.00346912152092	-0.00582703979521	-0.00277362887762
 #dd	5.6811911927	0.0488521374643	-0.00152771138325	-0.00542606242331	-0.0051321292566	-0.00563499943755	-0.00588457403725
 #ddd	5.71496550982	0.0489942151231	-0.00152615034052	-0.00533414569108	-0.00513521830137	-0.00563249679461	-0.00587948113869
 #de	6.24311591724	0.043087852163	-0.000886173151561	-0.00406682508833	-0.00342628029148	-0.00319953381689	-0.00820034506219
 #dee	6.39296088536	0.0439647782634	-0.000892724339131	-0.00411901241181	-0.00347953144245	-0.00324831038475	-0.00833875791069
 #e	3.96212145684	0.17566517346	-0.013544426576	-0.0328333159773	-0.030446242108	-0.0210100873813	-0.0292865389239
 #e0	4.6460519823	0.0605552437911	-0.00560133741787	-0.0159493679252	-0.0114210491083	-0.00857121792822	-0.0132984957647
 #e0d	7.44385770099	0.00513729378984	-0.00133288439675	-0.00331769119443	-0.00132484899545	-0.00117840337205	-0.0010797711783
 #e0e	4.71593459605	0.0581627204493	-0.00481623719934	-0.0140483845092	-0.0107354602281	-0.00793704282106	-0.0127971269242
 #e1	6.79467364385	0.0268172910232	-0.000491942015507	-0.00157364063312	-0.00210032665308	-0.00149335070536	-0.00225510952508
 #e1e	7.3613366773	0.0284697885042	-0.000405027176199	-0.00149366872526	-0.00207114401809	-0.00136832129633	-0.00224923566041
 #e2	8.21525707845	0.0218631938996	-0.00511391550073	-0.00218104257278	-0.00137106326027	-0.00128456787292	-0.00133758253252
 #e2e	8.33887103441	0.0221809377604	-0.00518916357693	-0.00221080740901	-0.00138922679843	-0.00130068956416	-0.00135465909793
 #e3	6.53837788522	0.00558034572911	-0.000224487955264	-0.000583482878134	-0.000526196934401	-0.00051461942821	-0.000712890305556
 #e3f	6.6932534654	0.00534979426988	-0.000193112711557	-0.000479329496185	-0.000425420485134	-0.000428625455212	-0.000600227668015
 #e4	7.48782082441	0.00394152761542	-0.000309786001784	-0.00109901428704	-0.00100434838644	-0.000863069301138	-0.00116637594056
 #e4e	7.67239210094	0.00367662472348	-0.000311113767908	-0.0010880936676	-0.000998281840628	-0.000865222566221	-0.00117193333143
 #e5	5.67200839172	0.0390907202615	-0.00179257763353	-0.0053684077205	-0.00886708690067	-0.00477507557896	-0.00465454336155
 #e5e	5.71687573008	0.039282905118	-0.00178733461046	-0.00535728171176	-0.00887871237936	-0.00476628967683	-0.00464048059121
 #e7	6.14164645708	0.00881031036067	-0.00118405203886	-0.00285755624273	-0.00285280907472	-0.00217052397533	-0.00234993834784
 #e7e	7.05647626831	0.00750631694605	-0.000914144742436	-0.00264653702121	-0.0027499410489	-0.00188234526028	-0.00208145587764
 #e8	4.79410508226	0.0416409893933	-0.0015270836249	-0.00665175915546	-0.00596389637587	-0.00343890989898	-0.00628307030366
 #e8e	5.99000518886	0.0111132512036	-0.00100592416832	-0.00328524711485	-0.00344216597115	-0.0023946789687	-0.00473854259312
 #e8f	4.95537322985	0.0337772168722	-0.000742806692729	-0.00414548652823	-0.00330469792436	-0.00155961159441	-0.00255907296361
 #e9	6.27601362075	0.0118581987302	-0.000794824717478	-0.00326721847588	-0.00238314743675	-0.00238183570322	-0.00332162961084
 #e9e	6.44306770541	0.011962487517	-0.000787389151648	-0.00329006801175	-0.00236450084075	-0.00238348437191	-0.00335180399995
 #ea	6.67315228608	0.00343731361602	-0.00017276842649	-0.000409013195969	-0.000397493818559	-0.000333178039715	-0.000574791082107
 #ed	6.61048117912	0.00547823922969	-0.000649583768829	-0.00188868030765	-0.00151895311122	-0.00162486107504	-0.0014866135384
 #ede	7.21428325934	0.00468499920426	-0.000512010055171	-0.00148565628139	-0.00109947749824	-0.00130485701063	-0.00117860096791
 #ee	7.38133734401	0.00301519220476	-0.000173416104485	-0.00108252003411	-0.00054450061829	-0.000480067689918	-0.000463507735042
 #eee	7.89891975023	0.00313485847048	-0.000175527510092	-0.00112944139924	-0.000558691225228	-0.000493708879863	-0.000472599790469
 #ef	6.70345763558	0.00335590239862	-0.00142545839319	-0.00112174291373	-0.00213004051941	-0.000862972615749	-0.00099310998102
 #f	3.72010942122	0.418695533329	-0.0371518186046	-0.0780441073579	-0.0874025989729	-0.0519159204619	-0.0747301099815
 #f0	5.00949005553	0.0222117038664	-0.00432878833617	-0.0058840694551	-0.00718795759322	-0.00433851094318	-0.00532532573283
 #f0f	5.18523573141	0.022116473283	-0.0037382098032	-0.00536218371974	-0.00639534963815	-0.00386747411045	-0.0050560972836
 #f1	5.09094752411	0.0333190303894	-0.0105382579086	-0.00986378104623	-0.0132306967162	-0.00845855164546	-0.00911064359267
 #f1f	5.1043290928	0.0333709760034	-0.0105589504149	-0.00987309406635	-0.0132500191062	-0.00846440116072	-0.00911771863273
 #f2	6.23666428196	0.00373561692771	-0.000773314942828	-0.00118767481496	-0.00107292890685	-0.00089824643965	-0.00132884117034
 #f23	7.67239210094	0.00157965731984	-0.000513315445182	-0.000553971467243	-0.000536118162375	-0.000463059103986	-0.00101815482542
 #f2f	6.54273519059	0.0020770685585	-0.000349612931511	-0.000765643297559	-0.00062334903261	-0.000539566401902	-0.000519029289929
 #f3	5.84523070466	0.00781249239829	-0.000620190003838	-0.00184891056346	-0.00140078330651	-0.00129464425986	-0.0015875217823
 #f3f	6.0656605501	0.00756060366606	-0.000607533987362	-0.00181499217512	-0.00136118927097	-0.00124131976824	-0.00151598386895
 #f5	4.8998033787	0.0629521607508	-0.00252716079923	-0.00739536499134	-0.0051759061748	-0.00197611116164	-0.00593567536326
 #f5f	4.9908153765	0.0635341100103	-0.00250645234729	-0.00716828858613	-0.00506373043397	-0.00184807042393	-0.00553099548463
 #f6	7.01361256388	0.00232368499987	-0.000203066339532	-0.000601606143967	-0.00054948002156	-0.000500648678103	-0.00070706440103
 #f6f	7.14814345684	0.00210827588163	-0.00019275715163	-0.00058031171946	-0.000527206507955	-0.000479258279683	-0.000634160203887
 #f7	6.3310102965	0.00801076924132	-0.00023994167173	-0.00157073426231	-0.000742610397106	-0.000622121825027	-0.000830870917247
 #f7f	6.68819016345	0.00826866120471	-0.000226688184118	-0.00156356050026	-0.000713922927614	-0.000587783899736	-0.000791285487843
 #f8	4.85601282175	0.0409117160011	-0.00186067061413	-0.00569611874473	-0.00545289962114	-0.00398210715485	-0.00654733422309
 #f8f	4.89558929745	0.0409656162042	-0.00184273671201	-0.00563013578454	-0.00540391993584	-0.00392206366737	-0.00631594006359
 #f9	4.90149399617	0.0229868157776	-0.00194358913492	-0.0048432238833	-0.00471538604833	-0.00402342759311	-0.00394560207026
 #f9f	5.02948120201	0.023174069586	-0.00192480631703	-0.00479011561226	-0.00457920108659	-0.00400569807086	-0.00383678843472
 #fa	5.08483129709	0.0199069796916	-0.00157278717951	-0.00358064934993	-0.00414102031861	-0.00287854875455	-0.0045637682838
 #faf	5.17517415967	0.020050314185	-0.00156796240436	-0.00349348108122	-0.00413853903918	-0.00283254680986	-0.00456666575061
 #fe	5.92436802522	0.00188229465471	-0.00023937328116	-0.000899441858455	-0.000704016237471	-0.000494342180711	-0.000588580716683
 #ff	3.7753455497	0.245974684635	-0.0189099555631	-0.0460114298594	-0.0468092773815	-0.0299782757746	-0.0449387617028
 #ff9	4.65791764557	0.0593073830113	-0.00110958344036	-0.00531068144601	-0.00541444730996	-0.0021044374484	-0.00328487753525
 #ffc	5.68859863398	0.00724427896009	-0.000513299155447	-0.00180945393354	-0.00137652787064	-0.000850468660496	-0.00124463452246
 #fff	3.78832377963	0.189251056156	-0.0173152941875	-0.0391352624296	-0.0406627597045	-0.0266011731668	-0.0402325075277
 $1	5.34051063845	-0.00736951126563	-0.0139318756569	-0.0177606877178	-0.0168066336748	-0.00455087410935	-0.00605937898944
 $2	5.72648195188	-0.0785677809318	-0.000988290678548	-0.00454474729269	-0.00477251789069	-0.0133817146287	-0.00584944515771
 %<	7.58200803947	0.0011723192627	-0.000133725989943	-0.000499244406603	-0.000354070273928	-0.000363234459289	-0.000425882999699
 %</	7.58200803947	0.0011723192627	-0.000133725989943	-0.000499244406603	-0.000354070273928	-0.000363234459289	-0.000425882999699
 %</s	7.72796195209	0.00112488782576	-0.000132451464326	-0.000499059198932	-0.000353881595626	-0.000360444543281	-0.000425735226267
 &a	4.48202697911	0.13874596307	-0.00205873593165	-0.00587108040195	-0.00361279296339	-0.00313711901809	-0.0042317253814
 &am	4.48425415152	0.148887641068	-0.00199457950827	-0.00534540466737	-0.00341869389227	-0.00308716722624	-0.00415545114151
 &amp	4.48425415152	0.148887641068	-0.00199457950827	-0.00534540466737	-0.00341869389227	-0.00308716722624	-0.00415545114151
 &g	6.18649702324	0.0762494537426	-0.00094954857542	-0.00476692799906	-0.0123429029982	-0.0095660516841	-0.00254998154031
 &gt	6.18955981277	0.115735768669	-0.000927986278034	-0.00473571424763	-0.0114521674274	-0.00955085826361	-0.00253978222519
 &gt;	6.18955981277	0.115735768669	-0.000927986278034	-0.00473571424763	-0.0114521674274	-0.00955085826361	-0.00253978222519
 &l	4.86006305005	0.129641775946	-0.00372368141483	-0.0126779349942	-0.0115730762216	-0.00782904779877	-0.0141559399193
 &lt	4.86087506796	0.124738444762	-0.00368669909611	-0.012640615353	-0.0106125337238	-0.0078167832329	-0.0141294168157
 &lt;	4.86087506796	0.124738444762	-0.00368669909611	-0.012640615353	-0.0106125337238	-0.0078167832329	-0.0141294168157
 'r	5.2430553023	-0.207729747077	-0.0216977967784	-0.0149721626568	-0.0288180181237	-0.0153105452212	-0.00845940000101
 'ro	5.46322708323	-0.130600791244	-0.00200333927763	-0.00385976910839	-0.00234869097058	-0.00258553592822	-0.00268990934685
 'rob	5.59803101049	0.00083169124308	-0.000256129067159	-0.000596949918676	-0.000535361952717	-0.00038900393744	-0.00067056849755
 's	4.64343417975	-0.588613731775	-0.0540319423058	-0.0302659345823	-0.0455652211608	-0.0192692931603	-0.0202577339984
 'se	4.87149174587	-0.0408513485258	-0.00495261422449	-0.00504789982142	-0.00901031828504	-0.00420379232646	-0.00329808033324
 'seg	4.89643069422	0.0258007961118	-0.000627741985914	-0.00218892459712	-0.0015248524551	-0.000891482246435	-0.00140052972683
 (1	5.45878592123	-0.21959919692	-0.00599657059674	-0.0051043004101	-0.00393500323021	-0.0177954028341	-0.0118473926342
 (a	4.87973581565	-0.524953904038	-0.00749807315187	-0.0101637577715	-0.0113360592695	-0.01807720294	-0.00867897318571
 (c	4.69095064562	-0.38658521971	-0.0042579289482	-0.00913548268642	-0.00777433018739	-0.0132553876022	-0.010321197952
 (d	5.50565769036	-0.135112205663	-0.013964511209	-0.0128892342522	-0.0249432785863	-0.0171261858782	-0.0199444908439
 (e	5.08483129709	-0.551489893743	-0.00867832494937	-0.0106832146909	-0.0123754884079	-0.0127416218138	-0.0120887346581
 (f	5.23239800783	-0.0946590680553	-0.00362937677902	-0.00623905076263	-0.0048263154123	-0.0052273037956	-0.00609719893044
 (i	5.07976286252	-0.0157552553131	-0.0189455039605	-0.0316830054965	-0.0446311744724	-0.0290572118558	-0.0269038432154
 (m	5.39304797198	-0.0804047545949	-0.00217832395106	-0.00366153398213	-0.00386190195016	-0.00243444478155	-0.00563332298619
 (o	5.47667015348	-0.16457120242	-0.00289793118604	-0.00273266038384	-0.00424128420853	-0.00263316993139	-0.00306434093387
 (p	5.42680645191	-0.0409282737486	-0.00260068933709	-0.0111109693368	-0.00984012686798	-0.00473615228415	-0.0112800813603
 (r	5.39028553929	0.0488575489789	-0.00508794328342	-0.00551748607197	-0.0212578826863	-0.00393620744837	-0.00616208885156
 (s	5.07270993656	-0.0760292861389	-0.0104667997215	-0.0085067840701	-0.0096254613125	-0.0071499906059	-0.0077320731631
 (t	5.35106482613	-0.135722841276	-0.00494418792708	-0.00850465965815	-0.0130054970165	-0.00687322860831	-0.00735405382991
 * 	5.92436802522	0.602305918817	-0.0332762880511	-0.0268340699244	-0.0327091211076	-0.0106505619696	-0.0254486673075
 + 	5.29059624707	0.128542616798	-0.0125375718419	-0.0382882147275	-0.0435656245505	-0.0157996706459	-0.0211322922612
 , 	5.62906798448	-1.44629755356	-0.0341531798078	-0.0503006938029	-0.0468640901423	-0.0376634999485	-0.0561811331883
 - 	3.57647220363	-1.26627544623	-0.205081162239	-0.210026149414	-0.231437201275	-0.289700006035	-0.20777394477
 --	4.24233589081	0.694860761472	0.0989933153594	0.298869862771	0.0904001666922	0.0871116057702	0.503019090064
 -- 	5.18861221183	0.145099213114	-0.00592809438155	-0.00883907088049	-0.00850821306058	-0.00452779763053	-0.00996278734681
 ---	6.53403948362	0.474354118134	-0.00646556889672	-0.00489082975193	-0.0157001465219	-0.0190779278652	-0.00835094500889
 -->	4.83521207179	-0.213041779047	0.133269846211	0.363962949637	0.144072522223	0.12104433683	0.601709907992
 --> 	4.83679685818	-0.230262765455	0.133315255373	0.364135566441	0.144123758144	0.121097628158	0.601985752162
 -a	4.94471593538	0.181015794716	-0.00107248541665	-0.00280616559123	-0.0020534404384	-0.001988985496	-0.00202464842215
 -ap	4.96524320679	0.0250391262971	-0.00056538340154	-0.00204251834721	-0.00136068441047	-0.000852708067018	-0.0013113316898
 -app	4.96524320679	0.0250391262971	-0.00056538340154	-0.00204251834721	-0.00136068441047	-0.000852708067018	-0.0013113316898
 -w	6.85249321474	0.0102355253742	-0.00318682345775	-0.00346438237359	-0.0134612249611	-0.00296518215978	-0.00248347947246
 -we	6.90755299192	0.00879822706059	-0.00226828830413	-0.00322289459739	-0.00264940987698	-0.00239334057391	-0.00218675013722
 -web	6.95257667329	0.0088414491253	-0.00228196090631	-0.00324128781458	-0.00266437810415	-0.00240171823021	-0.00219871005013
 . 	5.66290914786	-1.42111165083	-0.0442808295061	-0.057573939274	-0.087847114798	-0.0599287739575	-0.0538342208191
 ..	5.65030772099	0.538536109713	-0.00545614711781	-0.0109140269715	-0.0300149729622	-0.0335726813017	-0.0325863895875
 ...	5.6998137048	0.367923327867	-0.00473905421125	-0.00895094352078	-0.024579287115	-0.0273394989883	-0.0276655720489
 / 	5.05578568989	-0.0538010895758	-0.0264034678819	-0.0133693379193	-0.0288054688721	-0.0224894635244	-0.0254464750497
 0 	3.71596433757	0.413069357696	-0.0412172380562	-0.0735532916052	-0.0685639139496	-0.0466903370605	-0.058547585192
 0%	5.4721690206	0.00561801452428	-0.00098485269238	-0.00154304848132	-0.00178356538196	-0.00083140411652	-0.00114012711226
 0%,	5.55158817024	0.0043810469887	-0.00095854180317	-0.00146309390584	-0.00170855367694	-0.000775366609216	-0.00107106030355
 0%, 	5.5580922582	0.00434707434262	-0.000951352346964	-0.00144752693616	-0.00169283586121	-0.000761863686891	-0.00105817708914
 0,	6.78350034325	0.00539881924735	-0.00610685329516	-0.00422482204346	-0.00571718769224	-0.00413577721761	-0.00344294488928
 0, 	6.96582190004	0.0266088238019	-0.0025845080217	-0.00405932013817	-0.00572365262581	-0.00414477591519	-0.00340618624094
 0.	4.76416272564	-0.0657325139173	-0.0105956860718	-0.0132163574179	-0.0224167535054	-0.0121924711666	-0.0102856615831
 0.1	6.61516502843	-0.0106848408175	-0.000452876309903	-0.000888015191666	-0.000705631162543	-0.00101605803867	-0.000928360787986
 0.2	5.64852041041	0.0107232450341	-0.00366713525529	-0.00404962447199	-0.00384640506116	-0.00339551652202	-0.00423630124618
 0.2s	5.76385109839	0.0128196866097	-0.00369387038785	-0.003982219226	-0.00377452119228	-0.00328426926739	-0.00417517051858
 0.3	6.50418652047	0.00275588874458	-0.000356205042519	-0.00102583112726	-0.000916592808265	-0.00079111155962	-0.00102546794364
 0.5	6.24960944655	-0.000455046802101	-0.00211991760995	-0.001069781248	-0.00135936998077	-0.000965127199097	-0.00100138035918
 0.9	6.88886085891	0.00163246316015	-0.000289077627128	-0.000856899903422	-0.000681189300232	-0.000818901144042	-0.00066167448977
 00	6.77245050706	-0.0176146574779	-0.000269088019647	-0.000534022586868	-0.000417346520679	-0.000503184985096	-0.00150789580922
 0;	3.63600118122	0.0190221589837	-0.0514927405195	-0.119206061796	-0.130580310234	-0.0826154966318	-0.106903201667
 0; 	3.65942371765	-0.130307189205	-0.0318254665533	-0.075261612093	-0.0886881206921	-0.0490261614925	-0.0695319240026
 0;"	3.78915792399	0.15684982677	-0.0206648072976	-0.0459962405634	-0.044231671209	-0.0353151562184	-0.0393741649303
 0;">	3.79333911475	0.155805274853	-0.0204917044671	-0.0455446976647	-0.0437417486425	-0.0349681317769	-0.0387446716695
 1 	4.26311930527	0.168173873896	-0.0221099756628	-0.0301678485684	-0.069780611006	-0.0299692928811	-0.0252946679202
 1,	5.36173159394	-0.0549018934749	-0.0144358312701	-0.00684368368054	-0.00902412823389	-0.00512162774913	-0.016140763316
 1.	3.94800203003	0.267077022413	-0.0249179732947	-0.0319929896105	-0.0358496234377	-0.0320342436894	-0.0363286952321
 1.3	5.75586702404	-0.000216284645566	-0.000516649860375	-0.00244987071548	-0.00133128191739	-0.00239872484093	-0.00178565666902
 1.37	8.68062032814	0.0011432657632	-0.000204119030842	-0.00174130723567	-0.00039047270653	-0.00244591550335	-0.00082026826727
 1.3;	6.09592420774	0.00208458144702	-0.000247794015589	-0.000873154394124	-0.000768529275456	-0.000511812746794	-0.000934674058706
 1.4	4.98989073473	0.0117051618654	-0.00230504751976	-0.00543198654834	-0.00450683467378	-0.0036238606679	-0.00481366352345
 1.4;	5.06172630142	0.0120297674868	-0.00228681572274	-0.00532672069188	-0.00418432218699	-0.00354694474627	-0.00475025645249
 1.5	5.05875158431	0.0106573049965	-0.00160546871938	-0.00461952200411	-0.00355130622775	-0.00446104482499	-0.00474951866634
 1.5;	5.18974024354	0.0125864951799	-0.00145912610071	-0.00340358506878	-0.00320596649413	-0.00413065499156	-0.00374964740145
 1.6	4.40343993809	0.0189181080358	-0.00247281729666	-0.00642268421658	-0.005490152626	-0.00494602092015	-0.00623167509022
 1.6;	4.41950662213	0.0209626993379	-0.00246143690653	-0.00636787102466	-0.00546371113165	-0.00491820790967	-0.00616043480613
 1.7	6.0548787745	0.00752491064426	-0.00113138412189	-0.00766325310903	-0.00445386165239	-0.00244596453157	-0.00274468102915
 1.7;	6.22706420823	0.0101803818048	-0.00104107822603	-0.00776247181905	-0.00442824996354	-0.00221758561634	-0.00272859732206
 1.8	5.11999520955	0.012125350036	-0.00104334521413	-0.00309234069341	-0.00323643068575	-0.00223850299962	-0.00252480860763
 1.8;	5.15644082947	0.0105134228719	-0.00102084651345	-0.00299951056029	-0.00285603307693	-0.00217024291289	-0.00240753462429
 10	3.58256221907	0.0427162863929	-0.0952902670806	-0.0687840209655	-0.105891671382	-0.0530493697285	-0.0757353026811
 10 	4.57156961852	0.0424341484509	-0.0642561411915	-0.0224482988489	-0.0662547316029	-0.0150944124555	-0.0233296416354
 100	3.82224449923	-0.401954848245	-0.0243020288871	-0.0331478845651	-0.0319171481281	-0.0194902393221	-0.0282713686873
 100 	5.4602641181	-0.143996009312	-0.015119394753	-0.0269561975606	-0.0159358800352	-0.010074636745	-0.0102629141434
 100%	4.13025837864	0.041939342365	-0.00433855855709	-0.00824715435504	-0.00805259260151	-0.0053992240841	-0.0105752122867
 100v	4.46712192812	0.020375088818	-0.000832115103543	-0.00229336131068	-0.00213876223881	-0.00145516766662	-0.0021603324272
 10p	4.04553182166	0.113732924425	-0.0100746045749	-0.0251994440416	-0.0220940623141	-0.0185124685707	-0.0260644227701
 10px	4.04697067083	0.128886202063	-0.0100734725854	-0.0251890584404	-0.0220891693735	-0.018500196334	-0.026052733242
 11	4.03480594121	0.179295698647	-0.0115817770329	-0.0122589607664	0.0177027274658	0.0937298757223	0.0023938496632
 11 	5.27818914003	0.0962387099269	-0.0204711511204	-0.00446892130603	-0.00634660049868	-0.00322324833419	-0.00445853426817
 11p	4.46712192812	0.0263349736991	-0.00596674208841	-0.0115448544758	-0.00815435538046	-0.00796301486413	-0.0110875809878
 11px	4.46876711632	0.0263342083304	-0.00596835494211	-0.0115459698778	-0.00815509476507	-0.00796241721372	-0.0110888078698
 12	3.6569835017	0.16088361678	-0.119860434616	-0.16267992401	-0.161128726665	-0.111528069197	-0.127808065363
 12 	5.12845191956	-0.0397865372649	-0.0581799698459	-0.0125348591043	-0.0298685975261	-0.0116148244555	-0.00811335932094
